,submission_date,state,new_case,caseInterpolate_MA7,caseInterpolate_savitzky31_3,caseInterpolate_gauss8,caseInterpolate_gauss3
25712,2020-04-08,WA,322,388.14285714285717,518.2852159731817,345,356
24854,2020-04-09,WA,404,379.57142857142856,555.6368207660422,339,344
23061,2020-04-10,WA,284,371.14285714285717,582.7777299599082,333,332
9596,2020-04-11,WA,458,366.57142857142856,637.4342340709867,326,319
9171,2020-04-12,WA,237,344.0,624.2481143400754,319,306
8638,2020-04-13,WA,265,326.85714285714283,651.464087521801,312,295
22554,2020-04-14,WA,248,316.85714285714283,678.2893610274297,306,287
13587,2020-04-15,WA,219,302.14285714285717,709.8426011914198,299,281
12563,2020-04-16,WA,323,290.57142857142856,742.3496341932997,293,277
10541,2020-04-17,WA,262,287.42857142857144,771.5647240028085,288,274
10219,2020-04-18,WA,354,272.57142857142856,785.630591859385,282,270
15218,2020-04-19,WA,245,273.7142857142857,800.1212484993995,277,265
26841,2020-04-20,WA,275,275.14285714285717,821.1215882579445,273,259
13692,2020-04-21,WA,236,273.42857142857144,843.3492264830458,269,253
12945,2020-04-22,WA,204,271.2857142857143,878.8925003963847,266,248
15668,2020-04-23,WA,195,253.0,839.8489433509251,263,245
13201,2020-04-24,WA,271,254.28571428571428,861.9981426532876,260,243
26237,2020-04-25,WA,310,248.0,874.9153774717431,258,242
8453,2020-04-26,WA,239,247.14285714285714,882.5023443339597,256,242
14694,2020-04-27,WA,230,240.71428571428572,891.3537112958389,254,244
9107,2020-04-28,WA,156,229.28571428571428,905.8328161453259,253,247
27440,2020-04-29,WA,233,233.42857142857142,919.1389612448752,251,251
20494,2020-04-30,WA,274,244.71428571428572,935.8547871978977,250,256
20645,2020-05-01,WA,297,248.42857142857142,960.2572425196491,249,260
20219,2020-05-02,WA,377,258.0,950.2690208158733,247,262
24014,2020-05-03,WA,215,254.57142857142858,966.476273528279,246,262
13047,2020-05-04,WA,279,261.57142857142856,976.9038936329246,244,260
11806,2020-05-05,WA,144,259.85714285714283,997.8202224285938,242,256
9599,2020-05-06,WA,304,270.0,997.6108405626396,240,252
9571,2020-05-07,WA,334,278.57142857142856,1005.6391764252868,238,248
10954,2020-05-08,WA,151,257.7142857142857,1030.0477700514164,236,242
23086,2020-05-09,WA,304,247.28571428571428,1031.1399805205097,234,236
26152,2020-05-10,WA,213,247.0,1029.7000385059682,231,230
20559,2020-05-11,WA,240,241.42857142857142,1037.726494371333,229,224
12162,2020-05-12,WA,207,250.42857142857142,1050.6851570817,227,219
25010,2020-05-13,WA,120,224.14285714285714,1036.5779066343516,226,215
11455,2020-05-14,WA,258,213.28571428571428,1036.3703368139704,224,212
25348,2020-05-15,WA,181,217.57142857142858,1051.866950553806,223,209
9272,2020-05-16,WA,347,223.71428571428572,1035.5248363496337,222,206
10546,2020-05-17,WA,148,214.42857142857142,1026.713900654601,222,202
12583,2020-05-18,WA,172,204.71428571428572,1018.2498357833697,223,198
11710,2020-05-19,WA,190,202.28571428571428,1014.211986681465,223,196
12252,2020-05-20,WA,175,210.14285714285714,980.5668078552172,225,197
8923,2020-05-21,WA,135,192.57142857142858,974.5960723912202,227,200
23255,2020-05-22,WA,152,188.42857142857142,980.9664545063305,229,206
21322,2020-05-23,WA,328,185.71428571428572,963.1616571156761,232,213
26691,2020-05-24,WA,248,200.0,942.7021223583771,236,221
27302,2020-05-25,WA,267,213.57142857142858,921.3827266755757,239,229
26984,2020-05-26,WA,127,204.57142857142858,926.6906611701281,243,238
23304,2020-05-27,WA,152,201.28571428571428,880.1006591315767,248,248
9058,2020-05-28,WA,356,232.85714285714286,855.5049038483314,252,257
12939,2020-05-29,WA,302,254.28571428571428,862.0879521619966,257,266
24819,2020-05-30,WA,278,247.14285714285714,830.2673899748576,262,272
25317,2020-05-31,WA,352,262.0,809.9667716143059,267,276
23702,2020-06-01,WA,271,262.57142857142856,755.2395977258826,271,279
25781,2020-06-02,WA,205,273.7142857142857,769.2511268658405,276,281
26092,2020-06-03,WA,277,291.57142857142856,745.0853926476249,281,284
14783,2020-06-04,WA,248,276.14285714285717,726.3541190060928,287,289
24697,2020-06-05,WA,260,270.14285714285717,697.452490430134,292,294
22099,2020-06-06,WA,459,296.0,660.2741398446169,297,298
27477,2020-06-07,WA,283,286.14285714285717,623.3662370608619,303,300
11721,2020-06-08,WA,311,291.85714285714283,601.397585449274,309,300
13814,2020-06-09,WA,300,305.42857142857144,582.4627737887606,315,300
12476,2020-06-10,WA,251,301.7142857142857,561.301932093592,322,299
13577,2020-06-11,WA,262,303.7142857142857,529.5579288319099,329,301
14904,2020-06-12,WA,284,307.14285714285717,471.9505085052888,337,306
13217,2020-06-13,WA,366,293.85714285714283,495.4210514394435,345,313
21344,2020-06-14,WA,282,293.7142857142857,470.9259099866361,354,324
10792,2020-06-15,WA,333,296.85714285714283,458.3573580375546,363,337
10715,2020-06-16,WA,372,307.14285714285717,436.9548574146639,373,352
23203,2020-06-17,WA,257,308.0,429.6572515798771,384,370
26420,2020-06-18,WA,406,328.57142857142856,408.0193888876304,395,387
12073,2020-06-19,WA,415,347.2857142857143,389.07780470678836,407,404
23576,2020-06-20,WA,616,383.0,366.06068087612397,419,418
27008,2020-06-21,WA,451,407.14285714285717,348.4829101451901,431,430
21879,2020-06-22,WA,198,387.85714285714283,347.3269609730684,444,440
27546,2020-06-23,WA,521,409.14285714285717,349.56923146617135,457,450
22321,2020-06-24,WA,480,441.0,360.10781671159015,471,461
15455,2020-06-25,WA,498,454.14285714285717,357.0292192348637,485,472
14559,2020-06-26,WA,494,465.42857142857144,356.5320845319259,499,484
12685,2020-06-27,WA,556,456.85714285714283,365.4527622369701,514,498
14614,2020-06-28,WA,344,441.57142857142856,368.6533330313257,528,515
12912,2020-06-29,WA,501,484.85714285714283,368.5203288862714,543,535
22849,2020-06-30,WA,564,491.0,391.71559944732604,558,557
26834,2020-07-01,WA,609,509.42857142857144,400.03320573512417,574,580
21408,2020-07-02,WA,711,539.8571428571429,418.3960905116763,589,600
20174,2020-07-03,WA,755,577.1428571428571,432.1424947337425,605,616
24544,2020-07-04,WA,351,547.8571428571429,445.2055992208203,620,628
25791,2020-07-05,WA,642,590.4285714285714,454.50347686244294,636,636
27519,2020-07-06,WA,1056,669.7142857142857,476.79011982151343,651,642
10134,2020-07-07,WA,435,651.2857142857143,495.2712179211306,667,648
25309,2020-07-08,WA,524,639.1428571428571,524.6718158961696,682,658
20449,2020-07-09,WA,646,629.8571428571429,551.0033522843098,697,674
10001,2020-07-10,WA,639,613.2857142857143,578.4622754762281,712,697
14516,2020-07-11,WA,604,649.4285714285714,605.5569548574146,726,727
11913,2020-07-12,WA,866,681.4285714285714,631.2613649233276,739,759
20976,2020-07-13,WA,1077,684.4285714285714,648.8106865387663,751,792
24184,2020-07-14,WA,546,700.2857142857143,663.2333688192257,762,822
10985,2020-07-15,WA,743,731.5714285714286,684.9190921651676,772,846
20535,2020-07-16,WA,1262,819.5714285714286,708.6539445967063,781,862
8865,2020-07-17,WA,754,836.0,729.8735871707171,789,869
24262,2020-07-18,WA,971,888.4285714285714,745.7168225780877,795,867
15288,2020-07-19,WA,934,898.1428571428571,760.0925728782076,799,858
21593,2020-07-20,WA,795,857.8571428571429,773.72939364425,802,846
15166,2020-07-21,WA,840,899.8571428571429,791.6084849033952,804,833
24895,2020-07-22,WA,660,888.0,807.0433078891931,805,824
12669,2020-07-23,WA,733,812.4285714285714,818.8449795012342,804,819
26871,2020-07-24,WA,851,826.2857142857143,835.4193752972886,802,818
10866,2020-07-25,WA,1039,836.0,839.3526467190646,798,818
25491,2020-07-26,WA,799,816.7142857142857,839.8975967745587,794,817
11555,2020-07-27,WA,670,798.8571428571429,844.420145416657,789,815
24426,2020-07-28,WA,864,802.2857142857143,849.7816258578902,783,811
21976,2020-07-29,WA,782,819.7142857142857,848.833540963555,776,804
10226,2020-07-30,WA,775,825.7142857142857,847.529525017554,768,793
15562,2020-07-31,WA,986,845.0,839.7683526240683,760,779
27487,2020-08-01,WA,850,818.0,831.5416657228926,751,762
16070,2020-08-02,WA,630,793.8571428571429,819.8961924392395,742,745
12832,2020-08-03,WA,551,776.8571428571429,809.4477338105052,732,731
11931,2020-08-04,WA,681,750.7142857142857,797.4591496976147,722,721
9754,2020-08-05,WA,685,736.8571428571429,786.9738385920402,712,715
20792,2020-08-06,WA,832,745.0,772.8459534757299,702,708
24666,2020-08-07,WA,723,707.4285714285714,754.8222609798635,691,699
21809,2020-08-08,WA,897,714.1428571428571,737.6367075131938,681,686
8879,2020-08-09,WA,606,710.7142857142857,717.9787764162267,670,670
23776,2020-08-10,WA,580,714.8571428571429,696.9503726018708,659,653
14920,2020-08-11,WA,491,687.7142857142857,684.9501007950348,649,639
14924,2020-08-12,WA,542,667.2857142857143,669.3298375954153,638,629
20964,2020-08-13,WA,643,640.2857142857143,668.6492785793562,628,620
23973,2020-08-14,WA,815,653.4285714285714,655.9230107137191,618,611
21468,2020-08-15,WA,736,630.4285714285714,645.9044825477359,608,601
12022,2020-08-16,WA,592,628.4285714285714,624.5752565177012,598,589
25384,2020-08-17,WA,273,584.5714285714286,599.6299576434346,588,579
10761,2020-08-18,WA,532,590.4285714285714,590.1351332986023,578,572
26749,2020-08-19,WA,537,589.7142857142857,594.2614328750366,569,567
11692,2020-08-20,WA,741,603.7142857142857,580.3827493261455,559,562
26379,2020-08-21,WA,518,561.2857142857143,579.2802328478559,550,555
12767,2020-08-22,WA,827,574.2857142857143,565.6908423746855,541,543
24405,2020-08-23,WA,464,556.0,558.0219937031416,533,528
26875,2020-08-24,WA,343,566.0,551.0042809576659,524,514
14738,2020-08-25,WA,347,539.5714285714286,561.8716165711566,516,504
9803,2020-08-26,WA,473,530.4285714285714,569.8035516093228,507,497
10117,2020-08-27,WA,582,507.7142857142857,577.1790301026069,500,493
25911,2020-08-28,WA,584,517.1428571428571,582.4957983193275,492,488
16074,2020-08-29,WA,619,487.42857142857144,579.9022401413393,484,481
22449,2020-08-30,WA,465,487.57142857142856,571.5672382160409,477,472
12226,2020-08-31,WA,310,482.85714285714283,561.773267797685,470,463
15154,2020-09-01,WA,307,477.14285714285717,564.1200933203469,464,456
9028,2020-09-02,WA,475,477.42857142857144,564.8108903938933,458,451
12853,2020-09-03,WA,562,474.57142857142856,572.0867290312349,453,445
10549,2020-09-04,WA,498,462.2857142857143,575.6920428548777,448,437
10914,2020-09-05,WA,525,448.85714285714283,564.2088835534212,443,426
21211,2020-09-06,WA,420,442.42857142857144,554.6637975945093,440,415
26777,2020-09-07,WA,316,443.2857142857143,556.5042469818113,437,405
11650,2020-09-08,WA,197,427.57142857142856,561.1626537407416,435,400
13121,2020-09-09,WA,290,401.14285714285717,568.774536229586,434,401
13868,2020-09-10,WA,499,392.14285714285717,570.2930530702845,434,405
27575,2020-09-11,WA,600,406.7142857142857,569.6165485061948,434,409
27253,2020-09-12,WA,495,402.42857142857144,559.5284151396405,436,411
27785,2020-09-13,WA,364,394.42857142857144,548.3856939002012,438,410
23771,2020-09-14,WA,318,394.7142857142857,545.4070080862532,442,408
15428,2020-09-15,WA,338,414.85714285714283,547.8697592244444,446,408
23250,2020-09-16,WA,385,428.42857142857144,551.0564678701668,451,412
25016,2020-09-17,WA,421,417.2857142857143,553.4671000475661,457,419
21881,2020-09-18,WA,422,391.85714285714283,552.7430066366168,464,428
21251,2020-09-19,WA,632,411.42857142857144,544.5929239620374,471,441
11266,2020-09-20,WA,383,414.14285714285717,533.8231217015106,479,458
9686,2020-09-21,WA,305,412.2857142857143,527.5603297922942,486,479
13395,2020-09-22,WA,356,414.85714285714283,530.5728782078867,494,505
14853,2020-09-23,WA,547,438.0,535.3698838025775,502,531
25888,2020-09-24,WA,585,461.42857142857144,533.3511970826065,510,553
8523,2020-09-25,WA,1027,547.8571428571429,532.3992162902896,518,566
22287,2020-09-26,WA,650,550.4285714285714,528.7391333892045,525,568
9101,2020-09-27,WA,460,561.4285714285714,522.0265011665041,532,563
9038,2020-09-28,WA,390,573.5714285714286,520.8515481664363,539,556
10053,2020-09-29,WA,385,577.7142857142857,525.7912296994268,546,551
12943,2020-09-30,WA,535,576.0,538.0185961176921,553,550
11804,2020-10-01,WA,639,583.7142857142857,533.9685610093092,559,552
13247,2020-10-02,WA,715,539.1428571428571,545.1889737026886,566,555
24350,2020-10-03,WA,647,538.7142857142857,537.4518562141836,572,556
25734,2020-10-04,WA,479,541.4285714285714,530.7827130852339,578,557
23721,2020-10-05,WA,424,546.2857142857143,528.7934494552536,585,561
8585,2020-10-06,WA,415,550.5714285714286,535.6057668350359,591,570
10922,2020-10-07,WA,551,552.8571428571429,549.6788828739041,598,583
11923,2020-10-08,WA,764,570.7142857142857,560.7924075290492,605,598
22748,2020-10-09,WA,697,568.1428571428571,565.0927540827649,612,613
24754,2020-10-10,WA,570,557.1428571428571,567.7573897483519,620,625
20199,2020-10-11,WA,848,609.8571428571429,565.6799248001087,628,634
24864,2020-10-12,WA,381,603.7142857142857,571.703073682303,636,642
20869,2020-10-13,WA,594,629.2857142857143,587.6351899250265,645,649
21993,2020-10-14,WA,697,650.1428571428571,601.7087136741487,654,656
22051,2020-10-15,WA,700,641.0,611.8276065143037,664,661
25208,2020-10-16,WA,777,652.4285714285714,613.7593150467734,675,663
21845,2020-10-17,WA,830,689.5714285714286,623.5051077034586,687,663
11361,2020-10-18,WA,566,649.2857142857143,625.8250016987924,700,663
22008,2020-10-19,WA,467,661.5714285714286,623.7813993521935,714,667
12330,2020-10-20,WA,493,647.1428571428571,643.0975560035334,731,676
13804,2020-10-21,WA,803,662.2857142857143,671.187931776484,749,691
10331,2020-10-22,WA,707,663.2857142857143,685.5003057826904,769,708
10917,2020-10-23,WA,810,668.0,709.1846247933133,792,724
22248,2020-10-24,WA,949,685.0,711.169177104804,817,737
15089,2020-10-25,WA,741,710.0,735.3159527962127,845,750
21283,2020-10-26,WA,596,728.4285714285714,761.4388547871979,876,765
13522,2020-10-27,WA,544,735.7142857142857,813.1561983283877,910,788
13440,2020-10-28,WA,758,729.2857142857143,878.7000158553986,948,819
12169,2020-10-29,WA,883,754.4285714285714,940.0388683775398,989,859
20136,2020-10-30,WA,1112,797.5714285714286,974.0860495141452,1033,906
21280,2020-10-31,WA,978,801.7142857142857,1020.1468662936871,1080,958
13419,2020-11-01,WA,875,820.8571428571429,1067.1851231058458,1130,1017
9738,2020-11-02,WA,1040,884.2857142857143,1147.997848195882,1183,1084
14149,2020-11-03,WA,746,913.1428571428571,1215.359170083127,1239,1159
23511,2020-11-04,WA,1536,1024.2857142857142,1282.339350834673,1297,1240
8511,2020-11-05,WA,1126,1059.0,1323.966952818863,1357,1320
25177,2020-11-06,WA,1770,1153.0,1381.643094973838,1419,1396
15117,2020-11-07,WA,1748,1263.0,1442.8340166255177,1482,1465
20237,2020-11-08,WA,1450,1345.142857142857,1458.5200570794352,1546,1533
9933,2020-11-09,WA,1248,1374.857142857143,1499.89148112075,1611,1604
25519,2020-11-10,WA,1420,1471.142857142857,1565.0320958572106,1676,1684
21325,2020-11-11,WA,1664,1489.4285714285713,1641.3050805227747,1741,1771
24732,2020-11-12,WA,2029,1618.4285714285713,1699.3872114883686,1806,1859
13496,2020-11-13,WA,2244,1686.142857142857,1753.9695349838044,1869,1937
9180,2020-11-14,WA,2311,1766.5714285714287,1796.8081723255336,1932,1998
22912,2020-11-15,WA,2251,1881.0,1853.7977077623498,1993,2041
23055,2020-11-16,WA,1579,1928.2857142857142,1891.6497542413188,2052,2073
20408,2020-11-17,WA,2600,2096.8571428571427,1955.8986387007626,2110,2107
14259,2020-11-18,WA,1554,2081.1428571428573,2029.1152913995782,2165,2156
27265,2020-11-19,WA,2110,2092.714285714286,2095.7694851525507,2217,2231
26125,2020-11-20,WA,2182,2083.8571428571427,2150.9589571677725,2267,2332
22994,2020-11-21,WA,1876,2021.7142857142858,2216.2120772837434,2314,2450
21274,2020-11-22,WA,2651,2078.8571428571427,2260.012503114453,2358,2565
14455,2020-11-23,WA,3556,2361.285714285714,2317.829577113864,2400,2654
22978,2020-11-24,WA,3286,2459.285714285714,2372.8307775940557,2439,2699
13895,2020-11-25,WA,3014,2667.8571428571427,2416.604521053704,2475,2695
25624,2020-11-26,WA,2873,2776.8571428571427,2449.7203334163846,2509,2650
9222,2020-11-27,WA,2060,2759.4285714285716,2472.2938911413617,2541,2585
9898,2020-11-28,WA,2390,2832.8571428571427,2475.6604453101986,2570,2521
12874,2020-11-29,WA,2108,2755.285714285714,2493.430451425853,2598,2474
27033,2020-11-30,WA,2261,2570.285714285714,2515.5790391628343,2623,2454
21231,2020-12-01,WA,2457,2451.8571428571427,2556.6824163627707,2647,2462
8872,2020-12-02,WA,3065,2459.1428571428573,2580.3426351672742,2668,2501
12414,2020-12-03,WA,2329,2381.4285714285716,2589.4629549933175,2686,2576
24599,2020-12-04,WA,2085,2385.0,2578.709868853201,2700,2687
27689,2020-12-05,WA,1910,2316.4285714285716,2553.8889216063776,2711,2827
8540,2020-12-06,WA,1742,2264.1428571428573,2523.4290470905335,2718,2976
14328,2020-12-07,WA,6058,2806.5714285714284,2504.259983238578,2720,3102
24003,2020-12-08,WA,3789,2996.8571428571427,2516.872862352487,2716,3178
12256,2020-12-09,WA,3003,2988.0,2530.42997576389,2707,3184
27598,2020-12-10,WA,2995,3083.1428571428573,2542.1601168769384,2693,3122
9732,2020-12-11,WA,2944,3205.8571428571427,2512.374617771636,2673,3006
12588,2020-12-12,WA,3930,3494.4285714285716,2500.7587034813914,2648,2862
25567,2020-12-13,WA,2316,3576.4285714285716,2465.610704659222,2619,2716
13173,2020-12-14,WA,2079,3008.0,2462.9503273007317,2586,2592
8817,2020-12-15,WA,1751,2716.8571428571427,2463.5473510158777,2551,2502
27611,2020-12-16,WA,1602,2516.714285714286,2492.682393712201,2513,2447
15934,2020-12-17,WA,2979,2514.4285714285716,2512.4996715667394,2475,2411
12448,2020-12-18,WA,3676,2619.0,2518.1764026365254,2438,2376
8996,2020-12-19,WA,2310,2387.5714285714284,2507.0581213617515,2403,2331
9475,2020-12-20,WA,2073,2352.8571428571427,2526.6419850959246,2371,2271
11829,2020-12-21,WA,1799,2312.8571428571427,2526.6079412897225,2342,2201
21979,2020-12-22,WA,1543,2283.1428571428573,2554.03209585721,2318,2126
10350,2020-12-23,WA,2261,2377.285714285714,2570.515617567781,2299,2051
9300,2020-12-24,WA,2894,2365.1428571428573,2583.9511880223777,2286,1979
9696,2020-12-25,WA,2483,2194.714285714286,2582.3725792203663,2279,1919
8748,2020-12-26,WA,1006,2008.4285714285713,2601.3878230537493,2277,1890
21005,2020-12-27,WA,791,1825.2857142857142,2594.8801784864877,2280,1911
11261,2020-12-28,WA,1293,1753.0,2579.183832023374,2288,1990
12007,2020-12-29,WA,2155,1840.4285714285713,2622.0156515436356,2300,2116
12571,2020-12-30,WA,1543,1737.857142857143,2661.992140252327,2315,2260
22777,2020-12-31,WA,3958,1889.857142857143,2688.139527509116,2332,2386
11004,2021-01-01,WA,4217,2137.5714285714284,2685.5329679041424,2349,2468
10618,2021-01-02,WA,2241,2314.0,2682.1610228997256,2365,2508
21522,2021-01-03,WA,1774,2454.4285714285716,2687.6714987881937,2379,2524
27431,2021-01-04,WA,1889,2539.5714285714284,2701.352442863937,2390,2547
9131,2021-01-05,WA,2008,2518.5714285714284,2707.231828580488,2397,2594
14010,2021-01-06,WA,2202,2612.714285714286,2755.2120772837434,2398,2662
10752,2021-01-07,WA,3179,2501.4285714285716,2780.0432852386225,2394,2730
12842,2021-01-08,WA,4608,2557.285714285714,2786.2414324220244,2383,2771
14363,2021-01-09,WA,2809,2638.4285714285716,2770.4650161951567,2366,2765
11586,2021-01-10,WA,2750,2777.8571428571427,2750.741307843891,2342,2712
26651,2021-01-11,WA,2093,2807.0,2722.089515051303,2312,2622
21659,2021-01-12,WA,2265,2843.714285714286,2697.80771931414,2277,2509
20923,2021-01-13,WA,2695,2914.1428571428573,2676.6185191057543,2237,2386
22689,2021-01-14,WA,2462,2811.714285714286,2640.4193526467184,2193,2259
10060,2021-01-15,WA,2347,2488.714285714286,2598.286756211918,2146,2131
13126,2021-01-16,WA,2010,2374.5714285714284,2550.3351604792856,2097,2011
25068,2021-01-17,WA,1611,2211.8571428571427,2504.145054248114,2046,1908
9804,2021-01-18,WA,1212,2086.0,2465.192801648961,1995,1830
22323,2021-01-19,WA,1379,1959.4285714285713,2418.950531155858,1944,1778
